ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,
2,Salambala,Impala,2006,8,1,52,15.5,,,,,,,,,,,
2,Salambala,Impala,2007,43,3,100,42.9,,,,,,,,,,,
2,Salambala,Impala,2008,114,10,188,60.5,,,,,,,,,,,
2,Salambala,Impala,2009,39,4,173,22.5,,,,,,,,,,,
2,Salambala,Impala,2010,61,7,197,31,,,,,,,,,,,
2,Salambala,Impala,2011,99,10,214,46.2,,,,,,,,,,,
2,Salambala,Impala,2012,108,10,202,53.5,,,,,,,,,,,
2,Salambala,Impala,2013,144,8,218,66.1,,,,,,,,,,,
2,Salambala,Impala,2014,78,8,199,39.2,,,,,,,,,,,
2,Salambala,Impala,2015,103,10,215,47.9,,,,,,,,,,,
2,Salambala,Impala,2016,173,13,216,80.1,,,,,,,,,,,
2,Salambala,Impala,2017,173,12,216,80.1,,,,,,,,,,,
2,Salambala,Impala,2018,307,17,217,141.5,,,,,,,,,,,
2,Salambala,Impala,2019,319,20,217,147.2,,,,,,,,,,,
2,Salambala,Impala,2020,176,12,200,88,,,,,,,,,,,
2,Salambala,Impala,2021,155,14,208,74.5,,,,,,,,,,,
2,Salambala,Impala,2022,61,9,208,29.4,,,,,,,,,,,
2,Salambala,Impala,2023,53,8,190,28,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",1998,,,65,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",1999,,,171,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2000,,,104,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2001,,,86,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2003,,,86,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2006,,,52,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2007,,,100,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2008,,,188,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2009,,,173,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2010,,,197,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2011,,,214,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2012,,,202,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2013,,,218,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2014,,,199,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2015,,,215,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2016,,,216,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2017,,,216,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2018,,,217,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2019,,,217,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2020,,,200,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2021,,,208,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2022,,,208,,,,,,,,,,,,
2,Salambala,"Impala, Black-faced",2023,,,190,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",1998,,,65,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",1999,,,171,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2000,,,104,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2001,,,86,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2003,,,86,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2006,,,52,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2007,,,100,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2008,1,1,188,0.5,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2009,1,1,173,0.6,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2010,,,197,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2011,,,214,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2012,,,202,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2013,,,218,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2014,,,199,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2015,5,3,215,2.3,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2016,4,3,216,1.9,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2017,3,2,216,1.4,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2018,,,217,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2019,,,217,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2020,,,200,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2021,,,208,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2022,,,208,,,,,,,,,,,,
2,Salambala,"Jackal, Black-backed",2023,3,2,190,1.6,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",1998,,,65,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",1999,,,171,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2000,,,104,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2001,,,86,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2003,,,86,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2006,,,52,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2007,,,100,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2008,,,188,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2009,,,173,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2010,,,197,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2011,,,214,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2012,,,202,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2013,,,218,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2014,,,199,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2015,,,215,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2016,,,216,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2017,,,216,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2018,,,217,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2019,,,217,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2020,,,200,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2021,,,208,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2022,,,208,,,,,,,,,,,,
2,Salambala,"Jackal, Side-striped",2023,,,190,,,,,,,,,,,,
2,Salambala,Kudu,1998,,,65,,,,,,,,,,,,
2,Salambala,Kudu,1999,,,171,,,,,,,,,,,,
2,Salambala,Kudu,2000,,,104,,,,,,,,,,,,
2,Salambala,Kudu,2001,,,86,,,,,,,,,,,,
2,Salambala,Kudu,2003,16,6,86,18.5,,,,,,,,,,,
2,Salambala,Kudu,2006,,,52,,,,,,,,,,,,
2,Salambala,Kudu,2007,,,100,,,,,,,,,,,,
2,Salambala,Kudu,2008,22,2,188,11.7,,,,,,,,,,,
2,Salambala,Kudu,2009,13,4,173,7.5,,,,,,,,,,,
2,Salambala,Kudu,2010,9,2,197,4.6,,,,,,,,,,,
2,Salambala,Kudu,2011,19,6,214,8.9,,,,,,,,,,,
2,Salambala,Kudu,2012,32,6,202,15.8,,,,,,,,,,,
2,Salambala,Kudu,2013,5,3,218,2.3,,,,,,,,,,,
2,Salambala,Kudu,2014,19,2,199,9.5,,,,,,,,,,,
2,Salambala,Kudu,2015,38,6,215,17.7,,,,,,,,,,,
2,Salambala,Kudu,2016,28,5,216,13,,,,,,,,,,,
2,Salambala,Kudu,2017,10,2,216,4.6,,,,,,,,,,,
2,Salambala,Kudu,2018,24,5,217,11.1,,,,,,,,,,,
2,Salambala,Kudu,2019,2,2,217,0.9,,,,,,,,,,,
2,Salambala,Kudu,2020,13,3,200,6.5,,,,,,,,,,,
2,Salambala,Kudu,2021,14,5,208,6.7,,,,,,,,,,,
2,Salambala,Kudu,2022,10,4,208,4.8,,,,,,,,,,,
2,Salambala,Kudu,2023,10,3,190,5.3,,,,,,,,,,,
2,Salambala,Lechwe,1998,,,65,,,,,,,,,,,,
2,Salambala,Lechwe,1999,,,171,,,,,,,,,,,,
2,Salambala,Lechwe,2000,,,104,,,,,,,,,,,,
2,Salambala,Lechwe,2001,,,86,,,,,,,,,,,,
2,Salambala,Lechwe,2003,,,86,,,,,,,,,,,,
2,Salambala,Lechwe,2006,,,52,,,,,,,,,,,,
2,Salambala,Lechwe,2007,,,100,,,,,,,,,,,,
2,Salambala,Lechwe,2008,,,188,,,,,,,,,,,,
2,Salambala,Lechwe,2009,,,173,,,,,,,,,,,,
2,Salambala,Lechwe,2010,3,1,197,1.5,,,,,,,,,,,
2,Salambala,Lechwe,2011,,,214,,,,,,,,,,,,
2,Salambala,Lechwe,2012,,,202,,,,,,,,,,,,
2,Salambala,Lechwe,2013,,,218,,,,,,,,,,,,
2,Salambala,Lechwe,2014,,,199,,,,,,,,,,,,
2,Salambala,Lechwe,2015,,,215,,,,,,,,,,,,
2,Salambala,Lechwe,2016,,,216,,,,,,,,,,,,
2,Salambala,Lechwe,2017,,,216,,,,,,,,,,,,
2,Salambala,Lechwe,2018,,,217,,,,,,,,,,,,
2,Salambala,Lechwe,2019,,,217,,,,,,,,,,,,
2,Salambala,Lechwe,2020,,,200,,,,,,,,,,,,
2,Salambala,Lechwe,2021,,,208,,,,,,,,,,,,
2,Salambala,Lechwe,2022,,,208,,,,,,,,,,,,
2,Salambala,Lechwe,2023,,,190,,,,,,,,,,,,
2,Salambala,Leopard,1998,,,65,,,,,,,,,,,,
2,Salambala,Leopard,1999,,,171,,,,,,,,,,,,
2,Salambala,Leopard,2000,,,104,,,,,,,,,,,,
2,Salambala,Leopard,2001,,,86,,,,,,,,,,,,
2,Salambala,Leopard,2003,,,86,,,,,,,,,,,,
2,Salambala,Leopard,2006,,,52,,,,,,,,,,,,
2,Salambala,Leopard,2007,,,100,,,,,,,,,,,,
2,Salambala,Leopard,2008,,,188,,,,,,,,,,,,
2,Salambala,Leopard,2009,,,173,,,,,,,,,,,,
2,Salambala,Leopard,2010,,,197,,,,,,,,,,,,
2,Salambala,Leopard,2011,,,214,,,,,,,,,,,,
2,Salambala,Leopard,2012,,,202,,,,,,,,,,,,
2,Salambala,Leopard,2013,,,218,,,,,,,,,,,,
2,Salambala,Leopard,2014,,,199,,,,,,,,,,,,
2,Salambala,Leopard,2015,,,215,,,,,,,,,,,,
2,Salambala,Leopard,2016,,,216,,,,,,,,,,,,
2,Salambala,Leopard,2017,,,216,,,,,,,,,,,,
2,Salambala,Leopard,2018,,,217,,,,,,,,,,,,
2,Salambala,Leopard,2019,,,217,,,,,,,,,,,,
2,Salambala,Leopard,2020,,,200,,,,,,,,,,,,
2,Salambala,Leopard,2021,,,208,,,,,,,,,,,,
2,Salambala,Leopard,2022,,,208,,,,,,,,,,,,
2,Salambala,Leopard,2023,,,190,,,,,,,,,,,,
2,Salambala,Lion,1998,,,65,,,,,,,,,,,,
2,Salambala,Lion,1999,1,1,171,0.6,,,,,,,,,,,
2,Salambala,Lion,2000,,,104,,,,,,,,,,,,
2,Salambala,Lion,2001,1,1,86,1.2,,,,,,,,,,,
2,Salambala,Lion,2003,,,86,,,,,,,,,,,,
2,Salambala,Lion,2006,,,52,,,,,,,,,,,,
2,Salambala,Lion,2007,,,100,,,,,,,,,,,,
2,Salambala,Lion,2008,,,188,,,,,,,,,,,,
2,Salambala,Lion,2009,,,173,,,,,,,,,,,,
2,Salambala,Lion,2010,,,197,,,,,,,,,,,,
2,Salambala,Lion,2011,,,214,,,,,,,,,,,,
2,Salambala,Lion,2012,,,202,,,,,,,,,,,,
2,Salambala,Lion,2013,,,218,,,,,,,,,,,,
2,Salambala,Lion,2014,,,199,,,,,,,,,,,,
2,Salambala,Lion,2015,,,215,,,,,,,,,,,,
2,Salambala,Lion,2016,,,216,,,,,,,,,,,,
2,Salambala,Lion,2017,,,216,,,,,,,,,,,,
2,Salambala,Lion,2018,,,217,,,,,,,,,,,,
2,Salambala,Lion,2019,,,217,,,,,,,,,,,,
2,Salambala,Lion,2020,,,200,,,,,,,,,,,,
2,Salambala,Lion,2021,,,208,,,,,,,,,,,,
2,Salambala,Lion,2022,,,208,,,,,,,,,,,,
2,Salambala,Lion,2023,,,190,,,,,,,,,,,,
2,Salambala,Ostrich,1998,,,65,,,,,,,,,,,,
2,Salambala,Ostrich,1999,,,171,,,,,,,,,,,,
2,Salambala,Ostrich,2000,,,104,,,,,,,,,,,,
2,Salambala,Ostrich,2001,,,86,,,,,,,,,,,,
2,Salambala,Ostrich,2003,,,86,,,,,,,,,,,,
2,Salambala,Ostrich,2006,,,52,,,,,,,,,,,,
2,Salambala,Ostrich,2007,,,100,,,,,,,,,,,,
2,Salambala,Ostrich,2008,,,188,,,,,,,,,,,,
2,Salambala,Ostrich,2009,,,173,,,,,,,,,,,,
2,Salambala,Ostrich,2010,,,197,,,,,,,,,,,,
2,Salambala,Ostrich,2011,,,214,,,,,,,,,,,,
2,Salambala,Ostrich,2012,,,202,,,,,,,,,,,,
2,Salambala,Ostrich,2013,,,218,,,,,,,,,,,,
2,Salambala,Ostrich,2014,,,199,,,,,,,,,,,,
2,Salambala,Ostrich,2015,,,215,,,,,,,,,,,,
2,Salambala,Ostrich,2016,,,216,,,,,,,,,,,,
2,Salambala,Ostrich,2017,,,216,,,,,,,,,,,,
2,Salambala,Ostrich,2018,,,217,,,,,,,,,,,,
2,Salambala,Ostrich,2019,,,217,,,,,,,,,,,,
2,Salambala,Ostrich,2020,,,200,,,,,,,,,,,,
2,Salambala,Ostrich,2021,,,208,,,,,,,,,,,,
2,Salambala,Ostrich,2022,,,208,,,,,,,,,,,,
2,Salambala,Ostrich,2023,,,190,,,,,,,,,,,,
2,Salambala,Porcupine,1998,,,65,,,,,,,,,,,,
2,Salambala,Porcupine,1999,,,171,,,,,,,,,,,,
2,Salambala,Porcupine,2000,,,104,,,,,,,,,,,,
2,Salambala,Porcupine,2001,,,86,,,,,,,,,,,,
2,Salambala,Porcupine,2003,,,86,,,,,,,,,,,,
2,Salambala,Porcupine,2006,,,52,,,,,,,,,,,,
2,Salambala,Porcupine,2007,2,1,100,2,,,,,,,,,,,
2,Salambala,Porcupine,2008,,,188,,,,,,,,,,,,
2,Salambala,Porcupine,2009,,,173,,,,,,,,,,,,
2,Salambala,Porcupine,2010,,,197,,,,,,,,,,,,
2,Salambala,Porcupine,2011,,,214,,,,,,,,,,,,
2,Salambala,Porcupine,2012,,,202,,,,,,,,,,,,
2,Salambala,Porcupine,2013,,,218,,,,,,,,,,,,
2,Salambala,Porcupine,2014,,,199,,,,,,,,,,,,
2,Salambala,Porcupine,2015,,,215,,,,,,,,,,,,
2,Salambala,Porcupine,2016,,,216,,,,,,,,,,,,
2,Salambala,Porcupine,2017,,,216,,,,,,,,,,,,
2,Salambala,Porcupine,2018,,,217,,,,,,,,,,,,
2,Salambala,Porcupine,2019,,,217,,,,,,,,,,,,
2,Salambala,Porcupine,2020,,,200,,,,,,,,,,,,
2,Salambala,Porcupine,2021,,,208,,,,,,,,,,,,
2,Salambala,Porcupine,2022,,,208,,,,,,,,,,,,
2,Salambala,Porcupine,2023,,,190,,,,,,,,,,,,
2,Salambala,Puku,1998,,,65,,,,,,,,,,,,
2,Salambala,Puku,1999,,,171,,,,,,,,,,,,
2,Salambala,Puku,2000,,,104,,,,,,,,,,,,
2,Salambala,Puku,2001,,,86,,,,,,,,,,,,
2,Salambala,Puku,2003,,,86,,,,,,,,,,,,
2,Salambala,Puku,2006,,,52,,,,,,,,,,,,
2,Salambala,Puku,2007,,,100,,,,,,,,,,,,
2,Salambala,Puku,2008,,,188,,,,,,,,,,,,
2,Salambala,Puku,2009,,,173,,,,,,,,,,,,
2,Salambala,Puku,2010,,,197,,,,,,,,,,,,
2,Salambala,Puku,2011,,,214,,,,,,,,,,,,
2,Salambala,Puku,2012,,,202,,,,,,,,,,,,
2,Salambala,Puku,2013,,,218,,,,,,,,,,,,
2,Salambala,Puku,2014,,,199,,,,,,,,,,,,
2,Salambala,Puku,2015,,,215,,,,,,,,,,,,
2,Salambala,Puku,2016,,,216,,,,,,,,,,,,
2,Salambala,Puku,2017,,,216,,,,,,,,,,,,
2,Salambala,Puku,2018,,,217,,,,,,,,,,,,
2,Salambala,Puku,2019,,,217,,,,,,,,,,,,
2,Salambala,Puku,2020,,,200,,,,,,,,,,,,
2,Salambala,Puku,2021,,,208,,,,,,,,,,,,
2,Salambala,Puku,2022,,,208,,,,,,,,,,,,
2,Salambala,Puku,2023,,,190,,,,,,,,,,,,
2,Salambala,Reedbuck,1998,,,65,,,,,,,,,,,,
2,Salambala,Reedbuck,1999,,,171,,,,,,,,,,,,
2,Salambala,Reedbuck,2000,,,104,,,,,,,,,,,,
2,Salambala,Reedbuck,2001,,,86,,,,,,,,,,,,
2,Salambala,Reedbuck,2003,,,86,,,,,,,,,,,,
2,Salambala,Reedbuck,2006,,,52,,,,,,,,,,,,
2,Salambala,Reedbuck,2007,,,100,,,,,,,,,,,,
2,Salambala,Reedbuck,2008,,,188,,,,,,,,,,,,
2,Salambala,Reedbuck,2009,,,173,,,,,,,,,,,,
2,Salambala,Reedbuck,2010,,,197,,,,,,,,,,,,
2,Salambala,Reedbuck,2011,3,1,214,1.4,,,,,,,,,,,
2,Salambala,Reedbuck,2012,,,202,,,,,,,,,,,,
2,Salambala,Reedbuck,2013,,,218,,,,,,,,,,,,
2,Salambala,Reedbuck,2014,,,199,,,,,,,,,,,,
2,Salambala,Reedbuck,2015,,,215,,,,,,,,,,,,
2,Salambala,Reedbuck,2016,,,216,,,,,,,,,,,,
2,Salambala,Reedbuck,2017,2,1,216,0.9,,,,,,,,,,,
2,Salambala,Reedbuck,2018,,,217,,,,,,,,,,,,
2,Salambala,Reedbuck,2019,,,217,,,,,,,,,,,,
2,Salambala,Reedbuck,2020,,,200,,,,,,,,,,,,
2,Salambala,Reedbuck,2021,,,208,,,,,,,,,,,,
2,Salambala,Reedbuck,2022,,,208,,,,,,,,,,,,
2,Salambala,Reedbuck,2023,,,190,,,,,,,,,,,,
2,Salambala,Roan,1998,,,65,,,,,,,,,,,,
2,Salambala,Roan,1999,,,171,,,,,,,,,,,,
2,Salambala,Roan,2000,,,104,,,,,,,,,,,,
2,Salambala,Roan,2001,,,86,,,,,,,,,,,,
2,Salambala,Roan,2003,,,86,,,,,,,,,,,,
2,Salambala,Roan,2006,,,52,,,,,,,,,,,,
2,Salambala,Roan,2007,,,100,,,,,,,,,,,,
2,Salambala,Roan,2008,,,188,,,,,,,,,,,,
2,Salambala,Roan,2009,,,173,,,,,,,,,,,,
2,Salambala,Roan,2010,,,197,,,,,,,,,,,,
2,Salambala,Roan,2011,,,214,,,,,,,,,,,,
2,Salambala,Roan,2012,,,202,,,,,,,,,,,,
2,Salambala,Roan,2013,,,218,,,,,,,,,,,,
2,Salambala,Roan,2014,,,199,,,,,,,,,,,,
2,Salambala,Roan,2015,,,215,,,,,,,,,,,,
2,Salambala,Roan,2016,,,216,,,,,,,,,,,,
2,Salambala,Roan,2017,,,216,,,,,,,,,,,,
2,Salambala,Roan,2018,,,217,,,,,,,,,,,,
2,Salambala,Roan,2019,,,217,,,,,,,,,,,,
2,Salambala,Roan,2020,,,200,,,,,,,,,,,,
2,Salambala,Roan,2021,,,208,,,,,,,,,,,,
2,Salambala,Roan,2022,,,208,,,,,,,,,,,,
2,Salambala,Roan,2023,,,190,,,,,,,,,,,,
2,Salambala,Sable,1998,,,65,,,,,,,,,,,,
2,Salambala,Sable,1999,,,171,,,,,,,,,,,,
2,Salambala,Sable,2000,,,104,,,,,,,,,,,,
2,Salambala,Sable,2001,,,86,,,,,,,,,,,,
2,Salambala,Sable,2003,,,86,,,,,,,,,,,,
2,Salambala,Sable,2006,,,52,,,,,,,,,,,,
2,Salambala,Sable,2007,,,100,,,,,,,,,,,,
2,Salambala,Sable,2008,,,188,,,,,,,,,,,,
2,Salambala,Sable,2009,,,173,,,,,,,,,,,,
2,Salambala,Sable,2010,,,197,,,,,,,,,,,,
2,Salambala,Sable,2011,,,214,,,,,,,,,,,,
2,Salambala,Sable,2012,,,202,,,,,,,,,,,,
2,Salambala,Sable,2013,,,218,,,,,,,,,,,,
2,Salambala,Sable,2014,,,199,,,,,,,,,,,,
2,Salambala,Sable,2015,,,215,,,,,,,,,,,,
2,Salambala,Sable,2016,,,216,,,,,,,,,,,,
2,Salambala,Sable,2017,,,216,,,,,,,,,,,,
2,Salambala,Sable,2018,,,217,,,,,,,,,,,,
2,Salambala,Sable,2019,,,217,,,,,,,,,,,,
2,Salambala,Sable,2020,,,200,,,,,,,,,,,,
2,Salambala,Sable,2021,,,208,,,,,,,,,,,,
2,Salambala,Sable,2022,,,208,,,,,,,,,,,,
2,Salambala,Sable,2023,,,190,,,,,,,,,,,,
2,Salambala,Sitatunga,1998,,,65,,,,,,,,,,,,
2,Salambala,Sitatunga,1999,,,171,,,,,,,,,,,,
2,Salambala,Sitatunga,2000,,,104,,,,,,,,,,,,
2,Salambala,Sitatunga,2001,,,86,,,,,,,,,,,,
2,Salambala,Sitatunga,2003,,,86,,,,,,,,,,,,
2,Salambala,Sitatunga,2006,,,52,,,,,,,,,,,,
2,Salambala,Sitatunga,2007,,,100,,,,,,,,,,,,
2,Salambala,Sitatunga,2008,,,188,,,,,,,,,,,,
2,Salambala,Sitatunga,2009,,,173,,,,,,,,,,,,
2,Salambala,Sitatunga,2010,,,197,,,,,,,,,,,,
2,Salambala,Sitatunga,2011,,,214,,,,,,,,,,,,
2,Salambala,Sitatunga,2012,,,202,,,,,,,,,,,,
2,Salambala,Sitatunga,2013,,,218,,,,,,,,,,,,
2,Salambala,Sitatunga,2014,,,199,,,,,,,,,,,,
2,Salambala,Sitatunga,2015,,,215,,,,,,,,,,,,
2,Salambala,Sitatunga,2016,,,216,,,,,,,,,,,,
2,Salambala,Sitatunga,2017,,,216,,,,,,,,,,,,
2,Salambala,Sitatunga,2018,,,217,,,,,,,,,,,,
2,Salambala,Sitatunga,2019,,,217,,,,,,,,,,,,
2,Salambala,Sitatunga,2020,,,200,,,,,,,,,,,,
2,Salambala,Sitatunga,2021,,,208,,,,,,,,,,,,
2,Salambala,Sitatunga,2022,,,208,,,,,,,,,,,,
2,Salambala,Sitatunga,2023,,,190,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,1998,,,65,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,1999,,,171,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2000,,,104,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2001,,,86,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2003,,,86,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2006,,,52,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2007,,,100,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2008,,,188,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2009,,,173,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2010,,,197,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2011,1,1,214,0.5,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2012,,,202,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2013,,,218,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2014,,,199,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2015,,,215,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2016,,,216,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2017,,,216,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2018,,,217,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2019,,,217,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2020,2,1,200,1,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2021,,,208,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2022,,,208,,,,,,,,,,,,
2,Salambala,Spotted Hyaena,2023,,,190,,,,,,,,,,,,
2,Salambala,Steenbok,1998,,,65,,,,,,,,,,,,
2,Salambala,Steenbok,1999,4,2,171,2.3,,,,,,,,,,,
2,Salambala,Steenbok,2000,,,104,,,,,,,,,,,,
2,Salambala,Steenbok,2001,,,86,,,,,,,,,,,,
2,Salambala,Steenbok,2003,,,86,,,,,,,,,,,,
2,Salambala,Steenbok,2006,,,52,,,,,,,,,,,,
2,Salambala,Steenbok,2007,,,100,,,,,,,,,,,,
2,Salambala,Steenbok,2008,,,188,,,,,,,,,,,,
2,Salambala,Steenbok,2009,,,173,,,,,,,,,,,,
2,Salambala,Steenbok,2010,,,197,,,,,,,,,,,,
2,Salambala,Steenbok,2011,,,214,,,,,,,,,,,,
2,Salambala,Steenbok,2012,,,202,,,,,,,,,,,,
2,Salambala,Steenbok,2013,,,218,,,,,,,,,,,,
2,Salambala,Steenbok,2014,,,199,,,,,,,,,,,,
2,Salambala,Steenbok,2015,,,215,,,,,,,,,,,,
2,Salambala,Steenbok,2016,,,216,,,,,,,,,,,,
2,Salambala,Steenbok,2017,,,216,,,,,,,,,,,,
2,Salambala,Steenbok,2018,,,217,,,,,,,,,,,,
2,Salambala,Steenbok,2019,,,217,,,,,,,,,,,,
2,Salambala,Steenbok,2020,,,200,,,,,,,,,,,,
2,Salambala,Steenbok,2021,,,208,,,,,,,,,,,,
2,Salambala,Steenbok,2022,,,208,,,,,,,,,,,,
2,Salambala,Steenbok,2023,,,190,,,,,,,,,,,,
2,Salambala,Tsessebe,1998,,,65,,,,,,,,,,,,
2,Salambala,Tsessebe,1999,,,171,,,,,,,,,,,,
2,Salambala,Tsessebe,2000,,,104,,,,,,,,,,,,
2,Salambala,Tsessebe,2001,,,86,,,,,,,,,,,,
2,Salambala,Tsessebe,2003,,,86,,,,,,,,,,,,
2,Salambala,Tsessebe,2006,,,52,,,,,,,,,,,,
2,Salambala,Tsessebe,2007,,,100,,,,,,,,,,,,
2,Salambala,Tsessebe,2008,,,188,,,,,,,,,,,,
2,Salambala,Tsessebe,2009,,,173,,,,,,,,,,,,
2,Salambala,Tsessebe,2010,,,197,,,,,,,,,,,,
2,Salambala,Tsessebe,2011,,,214,,,,,,,,,,,,
2,Salambala,Tsessebe,2012,,,202,,,,,,,,,,,,
2,Salambala,Tsessebe,2013,,,218,,,,,,,,,,,,
2,Salambala,Tsessebe,2014,,,199,,,,,,,,,,,,
2,Salambala,Tsessebe,2015,,,215,,,,,,,,,,,,
2,Salambala,Tsessebe,2016,,,216,,,,,,,,,,,,
2,Salambala,Tsessebe,2017,,,216,,,,,,,,,,,,
2,Salambala,Tsessebe,2018,,,217,,,,,,,,,,,,
2,Salambala,Tsessebe,2019,,,217,,,,,,,,,,,,
2,Salambala,Tsessebe,2020,,,200,,,,,,,,,,,,
2,Salambala,Tsessebe,2021,,,208,,,,,,,,,,,,
2,Salambala,Tsessebe,2022,,,208,,,,,,,,,,,,
2,Salambala,Tsessebe,2023,,,190,,,,,,,,,,,,
2,Salambala,Vervet Monkey,1998,,,65,,,,,,,,,,,,
2,Salambala,Vervet Monkey,1999,,,171,,,,,,,,,,,,
2,Salambala,Vervet Monkey,2000,,,104,,,,,,,,,,,,
2,Salambala,Vervet Monkey,2001,,,86,,,,,,,,,,,,
2,Salambala,Vervet Monkey,2003,,,86,,,,,,,,,,,,
2,Salambala,Vervet Monkey,2006,,,52,,,,,,,,,,,,
2,Salambala,Vervet Monkey,2007,,,100,,,,,,,,,,,,
2,Salambala,Vervet Monkey,2008,,,188,,,,,,,,,,,,
2,Salambala,Vervet Monkey,2009,,,173,,,,,,,,,,,,
