ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,
35,Sheya Shuushona,Leopard,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Leopard,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Lion,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Lion,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Lion,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Lion,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Lion,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Lion,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Lion,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Lion,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Lion,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Lion,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Lion,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Lion,2021,1,1,442,0.2,,,,,,,,,,
35,Sheya Shuushona,Lion,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Lion,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Lion,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2010,90,32,520,17.3,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2011,61,31,520,11.7,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2012,35,20,520,6.7,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2013,59,23,396,14.9,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2014,44,15,383,11.5,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2015,50,29,383,13.1,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2016,22,11,424,5.2,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2017,22,14,415,5.3,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2018,46,8,415,11.1,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2019,33,9,415,8,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2020,24,10,415,5.8,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2021,3,3,442,0.7,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2022,37,6,412,9,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2023,21,7,412,5.1,,,,,,,,,,
35,Sheya Shuushona,Ostrich,2024,11,1,454,2.4,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Porcupine,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Scrub hare,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2016,1,1,424,0.2,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2020,1,1,415,0.2,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Spotted Hyaena,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Springbok,2010,642,42,520,123.6,,,,,,,,,,
35,Sheya Shuushona,Springbok,2011,347,39,520,66.8,,,,,,,,,,
35,Sheya Shuushona,Springbok,2012,180,24,520,34.6,,,,,,,,,,
35,Sheya Shuushona,Springbok,2013,211,28,396,53.3,,,,,,,,,,
35,Sheya Shuushona,Springbok,2014,65,12,383,17,,,,,,,,,,
35,Sheya Shuushona,Springbok,2015,78,18,383,20.4,,,,,,,,,,
35,Sheya Shuushona,Springbok,2016,86,16,424,20.3,,,,,,,,,,
35,Sheya Shuushona,Springbok,2017,68,11,415,16.4,,,,,,,,,,
35,Sheya Shuushona,Springbok,2018,206,14,415,49.6,,,,,,,,,,
35,Sheya Shuushona,Springbok,2019,103,12,415,24.8,,,,,,,,,,
35,Sheya Shuushona,Springbok,2020,76,14,415,18.3,,,,,,,,,,
35,Sheya Shuushona,Springbok,2021,27,6,442,6.1,,,,,,,,,,
35,Sheya Shuushona,Springbok,2022,37,12,412,9,,,,,,,,,,
35,Sheya Shuushona,Springbok,2023,40,9,412,9.7,,,,,,,,,,
35,Sheya Shuushona,Springbok,2024,99,10,454,21.8,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2010,23,20,520,4.4,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2011,48,37,520,9.2,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2012,47,37,520,9,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2013,54,41,396,13.6,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2014,33,29,383,8.6,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2015,59,51,383,15.4,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2016,71,60,424,16.7,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2017,38,34,415,9.2,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2018,44,34,415,10.6,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2019,17,16,415,4.1,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2020,43,41,415,10.4,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2021,16,13,442,3.6,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2022,34,29,412,8.2,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2023,34,29,412,8.2,,,,,,,,,,
35,Sheya Shuushona,Steenbok,2024,22,21,454,4.8,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Vervet Monkey,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2012,4,1,520,0.8,,,,,,,,,,
35,Sheya Shuushona,Warthog,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2019,,,415,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Warthog,2024,,,454,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2010,,,520,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2011,,,520,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2012,,,520,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2013,,,396,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2014,,,383,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2015,,,383,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2016,,,424,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2017,,,415,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2018,,,415,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2019,4,1,415,1,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2020,,,415,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2021,,,442,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2022,,,412,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2023,,,412,,,,,,,,,,,
35,Sheya Shuushona,Wildebeest,2024,,,454,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2011,32,1,167,19.2,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2017,7,1,136,5.1,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Baboon,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Bat-eared Fox,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Burchell's Zebra,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Caracal,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Cheetah,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2013,2,1,176,1.1,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2017,1,1,136,0.7,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Dik Dik,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2011,5,5,167,3,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2012,33,28,195,16.9,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2013,26,24,176,14.8,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2014,17,14,169,10.1,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2015,16,15,169,9.5,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2016,9,9,174,5.2,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2017,1,1,136,0.7,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2018,5,5,136,3.7,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2019,3,3,136,2.2,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2020,3,3,136,2.2,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2021,1,1,173,0.6,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2023,2,2,174,1.1,,,,,,,,,,
32,Uukolonkadhi Ruacana,Duiker,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Eland,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Elephant,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2011,2,1,167,1.2,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Gemsbok,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Giraffe,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2017,20,1,136,14.7,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2018,15,1,136,11,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Guineafowl,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2015,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2016,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2017,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2018,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2019,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2020,,,136,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2021,,,173,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2022,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2023,,,174,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartebeest,2024,,,175,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartmann's Zebra,2011,,,167,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartmann's Zebra,2012,,,195,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartmann's Zebra,2013,,,176,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartmann's Zebra,2014,,,169,,,,,,,,,,,
32,Uukolonkadhi Ruacana,Hartmann's Zebra,2015,,,169,,,,,,,,,,,
