ID_Location,Name,Species,Year,Animals Sighted,Groups Sighted,Transect Length (km),Num per 100km,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2023,2,2,92,2.2,,,,,,,,,,,,,,,,,,
14,Oskop,Steenbok,2024,1,1,88,1.1,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2005,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2006,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2007,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2008,,,33,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2009,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2010,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2011,,,34,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2012,,,73,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2013,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2014,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2015,,,82,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2016,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2017,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2018,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2019,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2020,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2021,,,88,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2022,,,96,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2023,,,92,,,,,,,,,,,,,,,,,,,
14,Oskop,Warthog,2024,,,88,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2022,1,1,434,0.2,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Aardwolf,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2005,7,2,444,1.6,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2006,8,1,419,1.9,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2007,13,2,444,2.9,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2008,10,1,535,1.9,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2017,20,2,444,4.5,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2019,40,1,444,9,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2021,17,1,444,3.8,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2022,30,1,434,6.9,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2023,1,1,460,0.2,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Baboon,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2007,6,1,444,1.4,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Bat-eared Fox,2024,1,1,408,0.2,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Duiker,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Gemsbok,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Giraffe,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Hartmann's Zebra,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2005,6,4,444,1.4,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2006,3,3,419,0.7,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2007,4,4,444,0.9,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2008,4,4,535,0.7,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2009,3,3,441,0.7,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2010,5,5,441,1.1,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2011,5,4,441,1.1,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2012,4,3,373,1.1,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2013,2,2,427,0.5,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2015,4,4,468,0.9,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2016,3,2,417,0.7,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2018,3,2,444,0.7,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2019,1,1,444,0.2,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2022,3,2,434,0.7,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2023,1,1,460,0.2,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,"Jackal, Black-backed",2024,6,5,408,1.5,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Klipspringer,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kori Bustard,2024,10,6,408,2.5,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2008,2,2,535,0.4,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2013,14,3,427,3.3,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2015,1,1,468,0.2,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2016,7,3,417,1.7,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2017,1,1,444,0.2,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2019,2,2,444,0.5,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2020,2,1,347,0.6,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2023,8,2,460,1.7,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Kudu,2024,4,1,408,1,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2015,1,1,468,0.2,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Ostrich,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Porcupine,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2014,,,339,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2015,,,468,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2016,,,417,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2017,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2018,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2019,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2020,,,347,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2021,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2022,,,434,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2023,,,460,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Scrub hare,2024,,,408,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2005,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2006,,,419,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2007,,,444,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2008,,,535,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2009,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2010,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2011,,,441,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2012,,,373,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2013,,,427,,,,,,,,,,,,,,,,,,,
23,!Khob !Naub,Slender Mongoose,2014,,,339,,,,,,,,,,,,,,,,,,,
